Date,PM2.5,PM10,SO2,NO2,O3
2021-08-27 19:00,9.41,9.42,0.004,0.03,0.041
2021-08-27 20:00,10.7,10.71,0.004,0.031,0.036
2021-08-27 21:00,13.84,13.86,0.004,0.031,0.032
2021-08-27 22:00,14.7,14.74,0.004,0.029,0.031
2021-08-27 23:00,15.63,15.78,0.004,0.028,0.029
2021-08-28 0:00,17.06,17.27,0.004,0.027,0.028
2021-08-28 1:00,18.71,19,0.004,0.026,0.028
2021-08-28 2:00,20.05,20.43,0.004,0.025,0.027
2021-08-28 3:00,21.65,22.03,0.004,0.024,0.026
2021-08-28 4:00,20.54,20.9,0.004,0.024,0.028
2021-08-28 5:00,19.13,19.47,0.004,0.026,0.024
2021-08-28 6:00,16.48,16.73,0.004,0.027,0.024
2021-08-28 7:00,16.53,16.82,0.004,0.029,0.024
2021-08-28 8:00,17.88,18.23,0.004,0.024,0.024
2021-08-28 9:00,15.29,15.52,0.004,0.018,0.021
2021-08-28 10:00,13.87,14.01,0.004,0.009,0.017
2021-08-28 11:00,11.53,11.59,0.004,0.002,0.011
2021-08-28 12:00,12.03,12.06,0.004,0.002,0.015
2021-08-28 13:00,13.28,13.3,0.004,0.002,0.026
2021-08-28 14:00,14.66,14.68,0.004,0.003,0.029
2021-08-28 15:00,17.64,17.68,0.004,0.013,0.047
2021-08-28 16:00,16.66,16.68,0.004,0.023,0.057
2021-08-28 17:00,17.48,17.5,0.004,0.018,0.057
2021-08-28 18:00,18.77,18.8,0.004,0.019,0.058
2021-08-28 19:00,18.76,18.79,0.004,0.04,0.063
2021-08-28 20:00,19.57,19.6,0.004,0.05,0.056
2021-08-28 21:00,19.76,19.8,0.005,0.046,0.047
2021-08-28 22:00,20.95,21,0.004,0.04,0.042
2021-08-28 23:00,22.99,23.11,0.004,0.035,0.037
2021-08-29 0:00,25.9,26.17,0.004,0.032,0.035
2021-08-29 1:00,26.97,27.22,0.004,0.029,0.03
2021-08-29 2:00,30.01,30.33,0.004,0.027,0.032
2021-08-29 3:00,29.45,29.79,0.004,0.027,0.033
2021-08-29 4:00,17.99,18.13,0.004,0.022,0.044
2021-08-29 5:00,10.09,10.09,0.003,0.023,0.058
2021-08-29 6:00,8.41,8.41,0.003,0.025,0.055
2021-08-29 7:00,9.1,9.1,0.003,0.026,0.053
2021-08-29 8:00,9.28,9.28,0.004,0.028,0.048
2021-08-29 9:00,9.96,9.96,0.004,0.027,0.047
2021-08-29 10:00,10.97,10.97,0.004,0.024,0.047
2021-08-29 11:00,11.6,11.6,0.004,0.022,0.047
2021-08-29 12:00,9.71,9.71,0.004,0.015,0.038
2021-08-29 13:00,8.37,8.37,0.004,0.003,0.018
2021-08-29 14:00,7.8,7.8,0.004,0.002,0.017
2021-08-29 15:00,7.83,7.83,0.004,0.002,0.019
2021-08-29 16:00,8.43,8.43,0.004,0.002,0.022
2021-08-29 17:00,10.49,10.49,0.004,0.003,0.034
2021-08-29 18:00,11.3,11.3,0.004,0.013,0.052
2021-08-29 19:00,10.87,10.87,0.004,0.05,0.067
2021-08-29 20:00,11.35,11.35,0.004,0.064,0.065
2021-08-29 21:00,11.63,11.63,0.004,0.056,0.057
2021-08-29 22:00,13.15,13.15,0.004,0.049,0.052
2021-08-29 23:00,15.76,15.76,0.004,0.043,0.044
2021-08-30 0:00,18.99,19,0.004,0.038,0.037
2021-08-30 1:00,20.16,20.18,0.004,0.033,0.031
2021-08-30 2:00,20.52,20.57,0.004,0.032,0.026
2021-08-30 3:00,22.99,23.17,0.004,0.032,0.025
2021-08-30 4:00,23.5,23.67,0.004,0.029,0.023
2021-08-30 5:00,24.53,24.74,0.004,0.03,0.022
2021-08-30 6:00,24.93,25.05,0.004,0.031,0.022
2021-08-30 7:00,23.51,23.63,0.004,0.032,0.024
2021-08-30 8:00,21.73,21.84,0.005,0.025,0.021
2021-08-30 9:00,19.39,19.43,0.004,0.021,0.021
2021-08-30 10:00,21.12,21.2,0.004,0.016,0.018
2021-08-30 11:00,32.67,32.86,0.004,0.014,0.02
2021-08-30 12:00,24.71,24.77,0.004,0.009,0.02
2021-08-30 13:00,19.32,19.33,0.004,0.004,0.021
2021-08-30 14:00,19.49,19.51,0.004,0.011,0.031
2021-08-30 15:00,26.21,26.27,0.004,0.017,0.053
2021-08-30 16:00,22.52,22.55,0.004,0.011,0.044
2021-08-30 17:00,20.8,20.82,0.004,0.01,0.043
2021-08-30 18:00,19.21,19.21,0.005,0.032,0.053
2021-08-30 19:00,19.13,19.13,0.004,0.054,0.06
2021-08-30 20:00,19.85,19.86,0.004,0.055,0.055
2021-08-30 21:00,21.83,21.88,0.004,0.049,0.05
2021-08-30 22:00,23.64,23.71,0.004,0.043,0.044
2021-08-30 23:00,25.01,25.13,0.004,0.041,0.043
2021-08-31 0:00,23.37,23.44,0.004,0.036,0.038
2021-08-31 1:00,22.98,23.08,0.004,0.032,0.033
2021-08-31 2:00,25.06,25.19,0.005,0.03,0.023
2021-08-31 3:00,25.5,25.6,0.005,0.029,0.02
2021-08-31 4:00,26.03,26.2,0.005,0.028,0.02
2021-08-31 5:00,25.94,26.11,0.005,0.03,0.022
2021-08-31 6:00,25.18,25.42,0.005,0.028,0.022
2021-08-31 7:00,25.71,25.88,0.005,0.03,0.023
2021-08-31 8:00,25.66,25.87,0.005,0.025,0.024
2021-08-31 9:00,25.18,25.35,0.005,0.024,0.021
2021-08-31 10:00,23.44,23.69,0.005,0.022,0.022
2021-08-31 11:00,21.85,22.03,0.005,0.017,0.021
2021-08-31 12:00,14.9,14.92,0.004,0.006,0.018
2021-08-31 13:00,19.12,19.18,0.004,0.014,0.028
2021-08-31 14:00,13.89,13.91,0.004,0.014,0.03
2021-08-31 15:00,15,15.02,0.004,0.027,0.038
2021-08-31 16:00,22.06,22.15,0.005,0.044,0.045
2021-08-31 17:00,12.17,12.18,0.004,0.036,0.044
2021-08-31 18:00,10.76,10.77,0.004,0.044,0.047
2021-08-31 19:00,11.74,11.77,0.004,0.04,0.043
2021-08-31 20:00,11.8,11.82,0.004,0.035,0.04
2021-08-31 21:00,11.93,11.95,0.004,0.035,0.038
2021-08-31 22:00,11.7,11.7,0.004,0.032,0.035
2021-08-31 23:00,13.01,13.02,0.004,0.026,0.029
2021-09-01 0:00,14.93,14.96,0.004,0.03,0.032
2021-09-01 1:00,10.74,10.74,0.004,0.024,0.036
2021-09-01 2:00,10.33,10.33,0.004,0.022,0.036
2021-09-01 3:00,6.81,6.81,0.004,0.022,0.026
2021-09-01 4:00,4.17,4.17,0.004,0.027,0.029
2021-09-01 5:00,4.22,4.22,0.004,0.027,0.027
2021-09-01 6:00,3.99,3.99,0.004,0.028,0.03
2021-09-01 7:00,3.81,3.81,0.004,0.024,0.032
2021-09-01 8:00,3.83,3.83,0.004,0.023,0.034
2021-09-01 9:00,3.8,3.8,0.004,0.026,0.036
2021-09-01 10:00,4.04,4.04,0.004,0.026,0.032
2021-09-01 11:00,4.69,4.69,0.004,0.024,0.031
2021-09-01 12:00,4.29,4.29,0.004,0.023,0.033
2021-09-01 13:00,4.26,4.26,0.004,0.021,0.034
2021-09-01 14:00,5.04,5.04,0.004,0.021,0.034
2021-09-01 15:00,4.24,4.24,0.004,0.015,0.033
2021-09-01 16:00,4.2,4.2,0.004,0.013,0.028
2021-09-01 17:00,4.15,4.15,0.004,0.014,0.031
2021-09-01 18:00,4.06,4.06,0.004,0.02,0.039
2021-09-01 19:00,4.06,4.06,0.004,0.024,0.041
2021-09-01 20:00,4.81,4.81,0.004,0.035,0.038
2021-09-01 21:00,4.3,4.3,0.004,0.032,0.034
2021-09-01 22:00,4.32,4.32,0.004,0.031,0.033
2021-09-01 23:00,4.55,4.55,0.004,0.033,0.03
2021-09-02 0:00,4.7,4.7,0.004,0.031,0.027
2021-09-02 1:00,5.42,5.42,0.004,0.027,0.024
2021-09-02 2:00,5.49,5.5,0.004,0.027,0.022
2021-09-02 3:00,5.76,5.77,0.004,0.03,0.022
2021-09-02 4:00,6.21,6.25,0.004,0.027,0.03
2021-09-02 5:00,5.6,5.62,0.004,0.026,0.033
2021-09-02 6:00,5.01,5.01,0.004,0.023,0.034
2021-09-02 7:00,5.52,5.52,0.004,0.021,0.035
2021-09-02 8:00,6.06,6.06,0.004,0.019,0.035
2021-09-02 9:00,5.75,5.75,0.004,0.006,0.019
2021-09-02 10:00,5.69,5.7,0.004,0.006,0.021
2021-09-02 11:00,5.66,5.66,0.004,0.002,0.012
2021-09-02 12:00,5.69,5.69,0.004,0.003,0.022
2021-09-02 13:00,5.85,5.85,0.004,0.006,0.034
2021-09-02 14:00,5.52,5.52,0.004,0.008,0.033
2021-09-02 15:00,5.44,5.44,0.004,0.013,0.036
2021-09-02 16:00,5.55,5.55,0.004,0.016,0.038
2021-09-02 17:00,5.73,5.73,0.004,0.02,0.045
2021-09-02 18:00,5.88,5.88,0.004,0.028,0.048
2021-09-02 19:00,6.23,6.23,0.004,0.033,0.049
2021-09-02 20:00,6.44,6.44,0.004,0.038,0.051
2021-09-02 21:00,6.38,6.38,0.004,0.036,0.049
2021-09-02 22:00,6.56,6.56,0.004,0.036,0.044
2021-09-02 23:00,6.74,6.75,0.004,0.033,0.04
2021-09-03 0:00,6.46,6.46,0.004,0.03,0.038
2021-09-03 1:00,6.91,6.91,0.004,0.032,0.038
2021-09-03 2:00,6.87,6.87,0.004,0.036,0.035
2021-09-03 3:00,7.35,7.35,0.004,0.033,0.031
2021-09-03 4:00,7.31,7.31,0.004,0.032,0.027
2021-09-03 5:00,6.48,6.48,0.004,0.03,0.026
2021-09-03 6:00,7.73,7.73,0.004,0.023,0.029
2021-09-03 7:00,8.57,8.57,0.004,0.026,0.028
2021-09-03 8:00,7.51,7.55,0.004,0.018,0.02
2021-09-03 9:00,6.48,6.48,0.004,0.005,0.011
2021-09-03 10:00,6.28,6.28,0.004,0.002,0.013
2021-09-03 11:00,5.59,5.59,0.004,0.003,0.012
2021-09-03 12:00,5.21,5.21,0.004,0.002,0.012
2021-09-03 13:00,5.58,5.58,0.004,0.003,0.028
2021-09-03 14:00,5.51,5.51,0.004,0.003,0.034
2021-09-03 15:00,5.58,5.58,0.004,0.003,0.031
2021-09-03 16:00,5.65,5.65,0.004,0.003,0.028
2021-09-03 17:00,6.19,6.19,0.004,0.012,0.049
2021-09-03 18:00,6.11,6.11,0.005,0.019,0.051
2021-09-03 19:00,5.99,5.99,0.005,0.035,0.058
2021-09-03 20:00,6.7,6.7,0.005,0.063,0.065
2021-09-03 21:00,8,8.01,0.005,0.059,0.057
2021-09-03 22:00,6.94,6.94,0.004,0.045,0.049
2021-09-03 23:00,6.28,6.28,0.004,0.029,0.039
2021-09-04 0:00,5.36,5.36,0.004,0.022,0.037
2021-09-04 1:00,5.05,5.05,0.004,0.022,0.039
2021-09-04 2:00,5,5,0.004,0.026,0.039
2021-09-04 3:00,4.95,4.95,0.004,0.031,0.04
2021-09-04 4:00,7.15,7.16,0.004,0.045,0.04
2021-09-04 5:00,5.87,5.87,0.004,0.049,0.039
2021-09-04 6:00,7.74,7.74,0.004,0.049,0.034
2021-09-04 7:00,8.23,8.23,0.004,0.046,0.031
2021-09-04 8:00,7.41,7.41,0.004,0.033,0.025
2021-09-04 9:00,5.9,5.9,0.004,0.013,0.016
2021-09-04 10:00,4.84,4.84,0.004,0.002,0.012
2021-09-04 11:00,4.9,4.9,0.004,0.002,0.014
2021-09-04 12:00,5.03,5.03,0.004,0.003,0.02
2021-09-04 13:00,4.9,4.91,0.004,0.004,0.03
2021-09-04 14:00,4.9,4.91,0.004,0.004,0.031
2021-09-04 15:00,4.83,4.83,0.004,0.006,0.035
2021-09-04 16:00,4.93,4.93,0.004,0.009,0.04
2021-09-04 17:00,4.97,4.97,0.004,0.018,0.048
2021-09-04 18:00,5,5,0.005,0.029,0.051
2021-09-04 19:00,4.86,4.86,0.005,0.04,0.053
2021-09-04 20:00,4.8,4.8,0.004,0.037,0.05
2021-09-04 21:00,4.92,4.92,0.004,0.031,0.046
2021-09-04 22:00,4.97,4.97,0.004,0.027,0.042
2021-09-04 23:00,4.85,4.85,0.004,0.025,0.041
2021-09-05 0:00,4.88,4.88,0.004,0.025,0.042
2021-09-05 1:00,4.92,4.92,0.004,0.03,0.042
2021-09-05 2:00,4.86,4.87,0.004,0.031,0.042
2021-09-05 3:00,5.68,5.68,0.004,0.046,0.04
2021-09-05 4:00,5.91,5.91,0.004,0.046,0.039
2021-09-05 5:00,5.89,5.89,0.004,0.04,0.033
2021-09-05 6:00,6.3,6.3,0.004,0.04,0.031
2021-09-05 7:00,6.74,6.74,0.004,0.039,0.028
2021-09-05 8:00,7.55,7.55,0.004,0.032,0.025
2021-09-05 9:00,6.58,6.58,0.004,0.017,0.02
2021-09-05 10:00,5.32,5.32,0.004,0.006,0.017
2021-09-05 11:00,5.26,5.26,0.004,0.003,0.014
2021-09-05 12:00,5.19,5.19,0.004,0.003,0.021
2021-09-05 13:00,5.16,5.16,0.004,0.006,0.027
2021-09-05 14:00,5.17,5.17,0.004,0.007,0.035
2021-09-05 15:00,5.21,5.21,0.004,0.01,0.038
2021-09-05 16:00,5.22,5.22,0.004,0.018,0.042
2021-09-05 17:00,5.38,5.38,0.004,0.02,0.042
2021-09-05 18:00,5.87,5.87,0.005,0.033,0.048
2021-09-05 19:00,6.12,6.12,0.004,0.03,0.047
2021-09-05 20:00,5.6,5.6,0.004,0.024,0.043
2021-09-05 21:00,5.68,5.68,0.004,0.026,0.044
2021-09-05 22:00,5.92,5.92,0.004,0.03,0.045
2021-09-05 23:00,5.91,5.91,0.004,0.033,0.047
2021-09-06 0:00,5.87,5.87,0.004,0.034,0.047
2021-09-06 1:00,5.93,5.94,0.004,0.034,0.045
2021-09-06 2:00,6.43,6.43,0.004,0.04,0.044
2021-09-06 3:00,6.74,6.74,0.004,0.039,0.043
2021-09-06 4:00,6.99,6.99,0.004,0.037,0.04
2021-09-06 5:00,7.67,7.67,0.004,0.037,0.034
2021-09-06 6:00,7.04,7.05,0.004,0.029,0.038
2021-09-06 7:00,6.66,6.67,0.004,0.023,0.037
2021-09-06 8:00,6.85,6.85,0.004,0.024,0.036
2021-09-06 9:00,6.39,6.4,0.004,0.018,0.028
2021-09-06 10:00,5.96,5.96,0.004,0.012,0.024
2021-09-06 11:00,5.91,5.91,0.004,0.011,0.026
2021-09-06 12:00,5.36,5.36,0.004,0.005,0.027
2021-09-06 13:00,5.27,5.27,0.004,0.006,0.029
2021-09-06 14:00,5.48,5.48,0.004,0.009,0.032
2021-09-06 15:00,5.53,5.53,0.004,0.011,0.033
2021-09-06 16:00,5.6,5.6,0.004,0.013,0.039
2021-09-06 17:00,6.06,6.06,0.004,0.026,0.048
2021-09-06 18:00,6.6,6.6,0.004,0.047,0.055
2021-09-06 19:00,7.09,7.09,0.004,0.025,0.046
2021-09-06 20:00,7.99,8,0.004,0.03,0.049
2021-09-06 21:00,10.11,10.13,0.004,0.064,0.062
2021-09-06 22:00,9.95,9.96,0.004,0.052,0.058
2021-09-06 23:00,11.21,11.25,0.004,0.047,0.055
2021-09-07 0:00,17.82,17.94,0.004,0.041,0.051
2021-09-07 1:00,9.8,9.83,0.004,0.035,0.047
2021-09-07 2:00,8.12,8.15,0.004,0.031,0.045
2021-09-07 3:00,8.02,8.02,0.004,0.027,0.043
2021-09-07 4:00,8.03,8.04,0.004,0.031,0.043
2021-09-07 5:00,8.17,8.19,0.004,0.028,0.041
2021-09-07 6:00,7.08,7.09,0.004,0.028,0.041
2021-09-07 7:00,6.87,6.88,0.004,0.027,0.04
2021-09-07 8:00,6.75,6.76,0.004,0.026,0.039
2021-09-07 9:00,5.98,5.98,0.004,0.024,0.037
2021-09-07 10:00,5.47,5.47,0.004,0.025,0.036
2021-09-07 11:00,5.04,5.05,0.004,0.024,0.035
2021-09-07 12:00,5.21,5.21,0.004,0.022,0.033
2021-09-07 13:00,5.63,5.63,0.004,0.025,0.035
2021-09-07 14:00,5.99,5.99,0.004,0.024,0.033
2021-09-07 15:00,6.17,6.17,0.004,0.024,0.031
2021-09-07 16:00,6.31,6.31,0.004,0.031,0.032
2021-09-07 17:00,5.68,5.69,0.004,0.032,0.034
2021-09-07 18:00,6.05,6.05,0.004,0.025,0.036
2021-09-07 19:00,6.56,6.56,0.004,0.027,0.038
2021-09-07 20:00,5.74,5.74,0.004,0.027,0.039
2021-09-07 21:00,5.18,5.19,0.004,0.024,0.037
2021-09-07 22:00,5.83,5.84,0.004,0.021,0.035
2021-09-07 23:00,5.67,5.67,0.004,0.02,0.034
2021-09-08 0:00,4.97,4.97,0.004,0.022,0.035
2021-09-08 1:00,4.63,4.63,0.004,0.023,0.035
2021-09-08 2:00,4.56,4.56,0.004,0.024,0.034
2021-09-08 3:00,5.15,5.15,0.004,0.026,0.032
2021-09-08 4:00,6.96,6.97,0.004,0.025,0.029
2021-09-08 5:00,6.82,6.87,0.004,0.023,0.03
2021-09-08 6:00,6.38,6.38,0.004,0.023,0.03
2021-09-08 7:00,8.15,8.15,0.004,0.026,0.03
2021-09-08 8:00,8.39,8.41,0.004,0.027,0.03
2021-09-08 9:00,7.55,7.55,0.004,0.024,0.03
2021-09-08 10:00,7.68,7.69,0.004,0.021,0.026
2021-09-08 11:00,7.42,7.43,0.004,0.021,0.025
2021-09-08 12:00,8.03,8.04,0.004,0.018,0.025
2021-09-08 13:00,7.96,7.96,0.004,0.004,0.017
2021-09-08 14:00,7.97,7.97,0.004,0.004,0.022
2021-09-08 15:00,5.73,5.73,0.004,0.002,0.02
2021-09-08 16:00,4.36,4.36,0.004,0.003,0.026
2021-09-08 17:00,5.08,5.08,0.004,0.013,0.056
2021-09-08 18:00,7.63,7.63,0.004,0.027,0.079
2021-09-08 19:00,6.22,6.23,0.004,0.042,0.071
2021-09-08 20:00,6.26,6.26,0.004,0.07,0.066
2021-09-08 21:00,6.27,6.27,0.004,0.066,0.055
2021-09-08 22:00,6.2,6.2,0.004,0.059,0.045
2021-09-08 23:00,6.5,6.5,0.004,0.049,0.038
2021-09-09 0:00,6.42,6.43,0.004,0.042,0.033
2021-09-09 1:00,6.6,6.62,0.004,0.041,0.032
2021-09-09 2:00,7.08,7.1,0.004,0.036,0.028
2021-09-09 3:00,6.87,6.88,0.004,0.035,0.025
2021-09-09 4:00,6.94,6.94,0.004,0.036,0.026
2021-09-09 5:00,6.95,6.97,0.004,0.029,0.019
2021-09-09 6:00,8.6,8.63,0.004,0.033,0.02
2021-09-09 7:00,10.09,10.14,0.004,0.036,0.023
2021-09-09 8:00,10.6,10.61,0.004,0.032,0.024
2021-09-09 9:00,10.61,10.63,0.004,0.022,0.02
2021-09-09 10:00,11.72,11.79,0.004,0.017,0.019
2021-09-09 11:00,13.1,13.22,0.004,0.004,0.013
2021-09-09 12:00,10.95,11.01,0.004,0.002,0.007
2021-09-09 13:00,8.47,8.47,0.004,0.002,0.019
2021-09-09 14:00,6.26,6.26,0.004,0.002,0.021
2021-09-09 15:00,5.88,5.88,0.004,0.002,0.02
2021-09-09 16:00,8.79,8.79,0.004,0.012,0.054
2021-09-09 17:00,10.43,10.43,0.004,0.016,0.064
2021-09-09 18:00,10.01,10.01,0.005,0.034,0.072
2021-09-09 19:00,9.96,9.96,0.005,0.069,0.074
2021-09-09 20:00,10.65,10.65,0.005,0.069,0.066
2021-09-09 21:00,10.81,10.81,0.004,0.059,0.058
2021-09-09 22:00,10.8,10.8,0.004,0.052,0.051
2021-09-09 23:00,10.47,10.47,0.004,0.044,0.046
2021-09-10 0:00,10.26,10.26,0.004,0.042,0.043
2021-09-10 1:00,9.63,9.63,0.004,0.039,0.037
2021-09-10 2:00,10.04,10.04,0.004,0.036,0.032
2021-09-10 3:00,10.48,10.48,0.004,0.031,0.024
2021-09-10 4:00,11.52,11.52,0.004,0.03,0.02
2021-09-10 5:00,11.59,11.59,0.004,0.032,0.022
2021-09-10 6:00,12.15,12.15,0.004,0.032,0.022
2021-09-10 7:00,13.23,13.23,0.005,0.029,0.02
2021-09-10 8:00,15.46,15.46,0.005,0.027,0.019
2021-09-10 9:00,16.04,16.04,0.005,0.023,0.018
2021-09-10 10:00,14.83,14.83,0.005,0.018,0.016
2021-09-10 11:00,10.4,10.4,0.004,0.006,0.013
2021-09-10 12:00,7.97,7.97,0.004,0.002,0.007
2021-09-10 13:00,7.99,7.99,0.004,0.002,0.018
2021-09-10 14:00,8.42,8.42,0.004,0.002,0.026
2021-09-10 15:00,7.78,7.78,0.004,0.002,0.03
2021-09-10 16:00,8.32,8.32,0.004,0.003,0.043
2021-09-10 17:00,8.74,8.74,0.004,0.016,0.065
2021-09-10 18:00,9.56,9.56,0.005,0.043,0.079
2021-09-10 19:00,9.89,9.89,0.005,0.065,0.08
2021-09-10 20:00,17.6,17.6,0.005,0.072,0.076
2021-09-10 21:00,18.61,18.61,0.005,0.061,0.061
2021-09-10 22:00,19.7,19.7,0.004,0.048,0.051
2021-09-10 23:00,19.78,19.79,0.004,0.042,0.042
2021-09-11 0:00,19.01,19.02,0.004,0.034,0.033
2021-09-11 1:00,20.09,20.11,0.004,0.031,0.03
2021-09-11 2:00,20.02,20.07,0.004,0.032,0.029
2021-09-11 3:00,20.13,20.17,0.004,0.028,0.024
2021-09-11 4:00,18.83,18.9,0.004,0.028,0.022
2021-09-11 5:00,17.2,17.26,0.004,0.029,0.021
2021-09-11 6:00,16.59,16.64,0.004,0.033,0.022
2021-09-11 7:00,16.47,16.55,0.004,0.033,0.023
2021-09-11 8:00,16.71,16.84,0.004,0.023,0.021
2021-09-11 9:00,20.65,20.72,0.004,0.018,0.015
2021-09-11 10:00,18.05,18.14,0.004,0.011,0.016
2021-09-11 11:00,11.05,11.06,0.004,0.002,0.006
2021-09-11 12:00,10.84,10.85,0.004,0.002,0.01
2021-09-11 13:00,10.73,10.73,0.004,0.002,0.031
2021-09-11 14:00,8.66,8.66,0.004,0.002,0.034
2021-09-11 15:00,8.34,8.36,0.006,0.002,0.029
2021-09-11 16:00,8.46,8.46,0.005,0.002,0.039
2021-09-11 17:00,8.96,8.96,0.004,0.007,0.054
2021-09-11 18:00,9.88,9.88,0.005,0.031,0.073
2021-09-11 19:00,10.85,10.85,0.005,0.063,0.076
2021-09-11 20:00,12.29,12.29,0.005,0.065,0.07
2021-09-11 21:00,16.05,16.06,0.005,0.059,0.063
2021-09-11 22:00,21.02,21.11,0.004,0.049,0.054
2021-09-11 23:00,16.16,16.21,0.004,0.043,0.05
2021-09-12 0:00,19.97,20.11,0.004,0.039,0.045
2021-09-12 1:00,17.52,17.61,0.004,0.034,0.043
2021-09-12 2:00,17.63,17.78,0.004,0.031,0.041
2021-09-12 3:00,17.43,17.59,0.004,0.03,0.035
2021-09-12 4:00,18.3,18.46,0.004,0.03,0.028
2021-09-12 5:00,19.27,19.44,0.004,0.031,0.03
2021-09-12 6:00,19.19,19.36,0.004,0.028,0.021
2021-09-12 7:00,20.33,20.5,0.004,0.03,0.021
2021-09-12 8:00,20.96,21.17,0.004,0.029,0.024
2021-09-12 9:00,16.57,16.68,0.004,0.018,0.02
2021-09-12 10:00,15.83,15.88,0.004,0.005,0.013
2021-09-12 11:00,16.85,16.89,0.004,0.002,0.007
2021-09-12 12:00,15.82,15.83,0.004,0.002,0.016
2021-09-12 13:00,15.88,15.9,0.004,0.003,0.038
2021-09-12 14:00,11.8,11.8,0.004,0.003,0.042
2021-09-12 15:00,11.5,11.5,0.004,0.003,0.045
2021-09-12 16:00,10.62,10.62,0.004,0.002,0.045
2021-09-12 17:00,10.39,10.39,0.004,0.003,0.047
2021-09-12 18:00,10.93,10.93,0.005,0.028,0.07
2021-09-12 19:00,11.86,11.87,0.005,0.066,0.077
2021-09-12 20:00,12.69,12.72,0.005,0.064,0.071
2021-09-12 21:00,13.7,13.76,0.004,0.058,0.065
2021-09-12 22:00,12.9,12.93,0.004,0.049,0.059
2021-09-12 23:00,13.62,13.64,0.004,0.038,0.056
2021-09-13 0:00,16.24,16.35,0.004,0.032,0.049
2021-09-13 1:00,17.09,17.14,0.004,0.032,0.039
2021-09-13 2:00,16.62,16.66,0.004,0.031,0.039
2021-09-13 3:00,13.94,13.96,0.004,0.027,0.039
2021-09-13 4:00,15.06,15.09,0.004,0.028,0.036
2021-09-13 5:00,14.01,14.03,0.004,0.029,0.033
2021-09-13 6:00,12.98,13,0.004,0.031,0.034
2021-09-13 7:00,12.81,12.84,0.004,0.034,0.035
2021-09-13 8:00,12.06,12.08,0.004,0.025,0.038
2021-09-13 9:00,10.5,10.51,0.004,0.014,0.027
2021-09-13 10:00,7.91,7.91,0.004,0.002,0.009
2021-09-13 11:00,7.19,7.19,0.004,0.002,0.015
2021-09-13 12:00,6.62,6.62,0.004,0.002,0.023
2021-09-13 13:00,6.4,6.4,0.004,0.003,0.027
2021-09-13 14:00,6.47,6.47,0.004,0.008,0.039
2021-09-13 15:00,6.47,6.47,0.004,0.012,0.042
2021-09-13 16:00,6.42,6.42,0.004,0.013,0.043
2021-09-13 17:00,6.33,6.33,0.004,0.018,0.046
2021-09-13 18:00,6.36,6.36,0.004,0.026,0.054
2021-09-13 19:00,6.51,6.51,0.004,0.037,0.058
2021-09-13 20:00,6.96,6.96,0.004,0.048,0.056
2021-09-13 21:00,7.35,7.35,0.004,0.049,0.053
2021-09-13 22:00,6.84,6.84,0.004,0.037,0.047
2021-09-13 23:00,6.83,6.83,0.004,0.038,0.043
